pos1_x,pos1_y,pos2_x,pos2_y,pos3_x,pos3_y,pos4_x,pos4_y,pos5_x,pos5_y,pos6_x,pos6_y,thisN,thisTrialN,thisRepN,img_query,img_query_w,img_query_h,img_query_disp_w,img_query_disp_h,sam_1,sam_1_w,sam_1_h,sam_1_disp_w,sam_1_disp_h,sam_2,sam_2_w,sam_2_h,sam_2_disp_w,sam_2_disp_h,sam_3,sam_3_w,sam_3_h,sam_3_disp_w,sam_3_disp_h,sam_4,sam_4_w,sam_4_h,sam_4_disp_w,sam_4_disp_h,sam_5,sam_5_w,sam_5_h,sam_5_disp_w,sam_5_disp_h,img_targ,targ_w,targ_h,targ_disp_w,targ_disp_h,key_next_1.keys,key_next_1.rt,key_next_1.duration,position_loop.thisRepN,position_loop.thisTrialN,position_loop.thisN,position_loop.thisIndex,medTrial.thisRepN,medTrial.thisTrialN,medTrial.thisN,medTrial.thisIndex,thisRow.t,notes,key_next_1.started,medTrial.key_next_1.keys,medTrial.key_next_1.rt,medTrial.key_next_1.duration,participant,session,date,expName,expVersion,psychopyVersion,expStart,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,6,1,1,resources/images/medium/med_Q2.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_2.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S2_2.jpg,250,233,0.25,0.233,resources/images/medium/med_S3_2.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S5_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T2.jpg,4032,2268,0.25,0.140625,space,0.23926454100001138,None,0,1,1,0,1,1,6,1,20.035780124992016,,20.035780124992016,space,0.23926454100001138,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,7,2,1,resources/images/medium/med_Q4.jpg,768,1024,0.225,0.3,resources/images/medium/med_S1_4.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_4.jpg,350,234,0.25,0.167142857,resources/images/medium/med_S3_4.jpg,350,341,0.25,0.243571429,resources/images/medium/med_S4_4.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_4.jpg,350,208,0.25,0.148571429,resources/images/medium/med_T4.jpg,768,1024,0.1875,0.25,space,0.14881674898788333,None,0,1,1,0,1,2,7,3,20.365133917002822,,20.365133917002822,space,0.14881674898788333,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,8,3,1,resources/images/medium/med_Q5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_5.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_5.jpg,3264,1840,0.25,0.140931373,resources/images/medium/med_S4_5.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_5.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T5.jpg,768,1024,0.1875,0.25,space,0.10872858299990185,None,0,1,1,0,1,3,8,4,20.634716708998894,,20.634716708998894,space,0.10872858299990185,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,9,4,1,resources/images/medium/med_Q3.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_3.jpg,4160,2340,0.3,0.16875,resources/images/medium/med_S2_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_3.jpg,350,197,0.25,0.140714286,resources/images/medium/med_S5_3.jpg,2592,4608,0.140625,0.25,resources/images/medium/med_T3.jpg,1024,768,0.25,0.1875,space,0.17003412499616388,None,0,1,1,0,1,4,9,2,21.001510834001238,,21.001510834001238,space,0.17003412499616388,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,10,0,2,resources/images/medium/med_Q3.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_3.jpg,4160,2340,0.3,0.16875,resources/images/medium/med_S2_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_3.jpg,350,197,0.25,0.140714286,resources/images/medium/med_S5_3.jpg,2592,4608,0.140625,0.25,resources/images/medium/med_T3.jpg,1024,768,0.25,0.1875,space,0.17249054099374916,None,0,1,1,0,2,0,10,2,21.394299041989143,,21.394299041989143,space,0.17249054099374916,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,11,1,2,resources/images/medium/med_Q5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_5.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_5.jpg,3264,1840,0.25,0.140931373,resources/images/medium/med_S4_5.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_5.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T5.jpg,768,1024,0.1875,0.25,space,0.08414054100285284,None,0,1,1,0,2,1,11,4,21.703500999996322,,21.703500999996322,space,0.08414054100285284,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,12,2,2,resources/images/medium/med_Q1.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S1_1.jpg,768,1024,0.225,0.3,resources/images/medium/med_S2_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S3_1.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S4_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_1.jpg,768,1040,0.184615385,0.25,resources/images/medium/med_T1.jpg,1024,768,0.25,0.1875,space,0.07012137501442339,None,0,1,1,0,2,2,12,0,21.959973208999145,,21.959973208999145,space,0.07012137501442339,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,13,3,2,resources/images/medium/med_Q4.jpg,768,1024,0.225,0.3,resources/images/medium/med_S1_4.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_4.jpg,350,234,0.25,0.167142857,resources/images/medium/med_S3_4.jpg,350,341,0.25,0.243571429,resources/images/medium/med_S4_4.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_4.jpg,350,208,0.25,0.148571429,resources/images/medium/med_T4.jpg,768,1024,0.1875,0.25,space,0.34818274999270216,None,0,1,1,0,2,3,13,3,22.096628833998693,,22.096628833998693,space,0.34818274999270216,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,14,4,2,resources/images/medium/med_Q2.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_2.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S2_2.jpg,250,233,0.25,0.233,resources/images/medium/med_S3_2.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S5_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T2.jpg,4032,2268,0.25,0.140625,space,0.004759791001561098,None,0,1,1,0,2,4,14,1,22.707819959003245,,22.707819959003245,space,0.004759791001561098,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,15,0,3,resources/images/medium/med_Q2.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_2.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S2_2.jpg,250,233,0.25,0.233,resources/images/medium/med_S3_2.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S5_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T2.jpg,4032,2268,0.25,0.140625,space,0.6305524989875266,None,0,1,1,0,3,0,15,1,22.906561583993607,,22.906561583993607,space,0.6305524989875266,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,16,1,3,resources/images/medium/med_Q3.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_3.jpg,4160,2340,0.3,0.16875,resources/images/medium/med_S2_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_3.jpg,350,197,0.25,0.140714286,resources/images/medium/med_S5_3.jpg,2592,4608,0.140625,0.25,resources/images/medium/med_T3.jpg,1024,768,0.25,0.1875,space,0.7719976660009706,None,0,1,1,0,3,1,16,2,23.820756000000983,,23.820756000000983,space,0.7719976660009706,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,17,2,3,resources/images/medium/med_Q1.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S1_1.jpg,768,1024,0.225,0.3,resources/images/medium/med_S2_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S3_1.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S4_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_1.jpg,768,1040,0.184615385,0.25,resources/images/medium/med_T1.jpg,1024,768,0.25,0.1875,space,0.2189560410042759,None,0,1,1,0,3,2,17,0,24.7923739169928,,24.7923739169928,space,0.2189560410042759,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,18,3,3,resources/images/medium/med_Q4.jpg,768,1024,0.225,0.3,resources/images/medium/med_S1_4.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_4.jpg,350,234,0.25,0.167142857,resources/images/medium/med_S3_4.jpg,350,341,0.25,0.243571429,resources/images/medium/med_S4_4.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_4.jpg,350,208,0.25,0.148571429,resources/images/medium/med_T4.jpg,768,1024,0.1875,0.25,space,0.2745800410048105,None,0,1,1,0,3,3,18,3,25.090097084001172,,25.090097084001172,space,0.2745800410048105,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,19,4,3,resources/images/medium/med_Q5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_5.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_5.jpg,3264,1840,0.25,0.140931373,resources/images/medium/med_S4_5.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_5.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T5.jpg,768,1024,0.1875,0.25,space,0.2423419569968246,None,0,1,1,0,3,4,19,4,25.491662833999726,,25.491662833999726,space,0.2423419569968246,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,20,0,4,resources/images/medium/med_Q3.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_3.jpg,4160,2340,0.3,0.16875,resources/images/medium/med_S2_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_3.jpg,350,197,0.25,0.140714286,resources/images/medium/med_S5_3.jpg,2592,4608,0.140625,0.25,resources/images/medium/med_T3.jpg,1024,768,0.25,0.1875,space,0.03217583199148066,None,0,1,1,0,4,0,20,2,25.991577291992144,,25.991577291992144,space,0.03217583199148066,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,21,1,4,resources/images/medium/med_Q5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_5.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_5.jpg,3264,1840,0.25,0.140931373,resources/images/medium/med_S4_5.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_5.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T5.jpg,768,1024,0.1875,0.25,space,0.3831130820035469,None,0,1,1,0,4,1,21,4,26.159280791995116,,26.159280791995116,space,0.3831130820035469,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,22,2,4,resources/images/medium/med_Q1.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S1_1.jpg,768,1024,0.225,0.3,resources/images/medium/med_S2_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S3_1.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S4_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_1.jpg,768,1040,0.184615385,0.25,resources/images/medium/med_T1.jpg,1024,768,0.25,0.1875,space,0.35725149999780115,None,0,1,1,0,4,2,22,0,26.73573479198967,,26.73573479198967,space,0.35725149999780115,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,23,3,4,resources/images/medium/med_Q2.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_2.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S2_2.jpg,250,233,0.25,0.233,resources/images/medium/med_S3_2.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S5_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T2.jpg,4032,2268,0.25,0.140625,space,0.2687316660012584,None,0,1,1,0,4,3,23,1,27.345702042002813,,27.345702042002813,space,0.2687316660012584,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,24,4,4,resources/images/medium/med_Q4.jpg,768,1024,0.225,0.3,resources/images/medium/med_S1_4.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_4.jpg,350,234,0.25,0.167142857,resources/images/medium/med_S3_4.jpg,350,341,0.25,0.243571429,resources/images/medium/med_S4_4.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_4.jpg,350,208,0.25,0.148571429,resources/images/medium/med_T4.jpg,768,1024,0.1875,0.25,space,0.4394022490014322,None,0,1,1,0,4,4,24,3,27.699807166995015,,27.699807166995015,space,0.4394022490014322,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
-0.55,-0.35,0.0,0.0,0.55,-0.35,-0.55,0.0,0.55,0.0,0.0,-0.35,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
0.0,-0.35,-0.55,0.0,0.55,0.0,0.55,-0.35,-0.55,-0.35,0.0,0.0,0,0,0,resources/images/medium/med_Q2.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_2.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S2_2.jpg,250,233,0.25,0.233,resources/images/medium/med_S3_2.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S5_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T2.jpg,4032,2268,0.25,0.140625,space,0.2956293750030454,None,0,2,2,3,0,0,0,1,28.39090108399978,,28.39090108399978,space,0.2956293750030454,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
0.0,-0.35,-0.55,0.0,0.55,0.0,0.55,-0.35,-0.55,-0.35,0.0,0.0,1,1,0,resources/images/medium/med_Q5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_5.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_5.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_5.jpg,3264,1840,0.25,0.140931373,resources/images/medium/med_S4_5.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_5.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T5.jpg,768,1024,0.1875,0.25,space,0.35780945800070185,None,0,2,2,3,0,1,1,4,28.82374258399068,,28.82374258399068,space,0.35780945800070185,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
0.0,-0.35,-0.55,0.0,0.55,0.0,0.55,-0.35,-0.55,-0.35,0.0,0.0,2,2,0,resources/images/medium/med_Q3.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_3.jpg,4160,2340,0.3,0.16875,resources/images/medium/med_S2_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_3.jpg,350,197,0.25,0.140714286,resources/images/medium/med_S5_3.jpg,2592,4608,0.140625,0.25,resources/images/medium/med_T3.jpg,1024,768,0.25,0.1875,space,0.3186789160099579,None,0,2,2,3,0,2,2,2,29.458776708997902,,29.458776708997902,space,0.3186789160099579,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
0.0,-0.35,-0.55,0.0,0.55,0.0,0.55,-0.35,-0.55,-0.35,0.0,0.0,3,3,0,resources/images/medium/med_Q4.jpg,768,1024,0.225,0.3,resources/images/medium/med_S1_4.jpg,1024,768,0.3,0.225,resources/images/medium/med_S2_4.jpg,350,234,0.25,0.167142857,resources/images/medium/med_S3_4.jpg,350,341,0.25,0.243571429,resources/images/medium/med_S4_4.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_4.jpg,350,208,0.25,0.148571429,resources/images/medium/med_T4.jpg,768,1024,0.1875,0.25,space,0.46486487399670295,None,0,2,2,3,0,3,3,3,29.874659249995602,,29.874659249995602,space,0.46486487399670295,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
0.0,-0.35,-0.55,0.0,0.55,0.0,0.55,-0.35,-0.55,-0.35,0.0,0.0,4,4,0,resources/images/medium/med_Q1.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S1_1.jpg,768,1024,0.225,0.3,resources/images/medium/med_S2_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S3_1.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S4_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_1.jpg,768,1040,0.184615385,0.25,resources/images/medium/med_T1.jpg,1024,768,0.25,0.1875,space,0.4191909579967614,None,0,2,2,3,0,4,4,0,30.52626524999505,,30.52626524999505,space,0.4191909579967614,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
0.0,-0.35,-0.55,0.0,0.55,0.0,0.55,-0.35,-0.55,-0.35,0.0,0.0,5,0,1,resources/images/medium/med_Q3.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_3.jpg,4160,2340,0.3,0.16875,resources/images/medium/med_S2_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S3_3.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_3.jpg,350,197,0.25,0.140714286,resources/images/medium/med_S5_3.jpg,2592,4608,0.140625,0.25,resources/images/medium/med_T3.jpg,1024,768,0.25,0.1875,space,0.1939132069965126,None,0,2,2,3,1,0,5,2,31.22824016699451,,31.22824016699451,space,0.1939132069965126,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
0.0,-0.35,-0.55,0.0,0.55,0.0,0.55,-0.35,-0.55,-0.35,0.0,0.0,6,1,1,resources/images/medium/med_Q1.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S1_1.jpg,768,1024,0.225,0.3,resources/images/medium/med_S2_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S3_1.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S4_1.jpg,768,1024,0.1875,0.25,resources/images/medium/med_S5_1.jpg,768,1040,0.184615385,0.25,resources/images/medium/med_T1.jpg,1024,768,0.25,0.1875,space,0.030034541006898507,None,0,2,2,3,1,1,6,0,31.60789883400139,,31.60789883400139,space,0.030034541006898507,None,,001,2025-06-27_09h57.56.519,pilot_study,,2025.1.1,2025-06-27 09h57.59.814564 -0400,
,,,,,,,,,,,,7,2,1,resources/images/medium/med_Q2.jpg,1024,768,0.3,0.225,resources/images/medium/med_S1_2.jpg,4032,3024,0.3,0.225,resources/images/medium/med_S2_2.jpg,250,233,0.25,0.233,resources/images/medium/med_S3_2.jpg,1024,768,0.25,0.1875,resources/images/medium/med_S4_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_S5_2.jpg,350,233,0.25,0.166428571,resources/images/medium/med_T2.jpg,4032,2268,0.25,0.140625,,,,,,,,1,2,7,1,31.86582587499288,,31.86582587499288,,,,,,,,,,,
